stamp_ns,ns,class_id,score,meas_u,meas_v,proj_u,proj_v,reproj_px,cam_x,cam_y,cam_z,world_x,world_y,world_z,disp_med,mad,consistency
103268000000,drone1,3,0.947642,523,129,523,129,0,3.38333,-1.85,6.35604,13.7072,-2.11211,4.91411,6,5.8125,MISMATCH_expected_left
103280000000,drone1,3,0.948176,554,203,554,203,0,7.96596,-1.25957,12.9826,18.7547,-1.49657,-1.36452,2.9375,2.8125,MISMATCH_expected_left
103400000000,drone1,3,0.948185,521,183,521,183,0,4.17662,-1.18442,7.92441,15.0133,-1.43897,3.71916,4.8125,4.375,MISMATCH_expected_left
103496000000,drone1,3,0.946842,490,133,490,133,0,5.66667,-3.56667,12.7121,19.1832,-3.79863,0.911557,3,2.4375,MISMATCH_expected_left
103500000000,drone1,3,0.947238,531,201,531,201,0,18.7556,-3.46667,33.8989,35.6813,-3.61455,-17.7496,1.125,1,MISMATCH_expected_left
103528000000,drone1,3,0.94716,499,202,499,202,0,15.9111,-3.37778,33.8989,36.4733,-3.52037,-15.0625,1.125,1.0625,MISMATCH_expected_left
103556000000,drone1,3,0.948434,520,129,520,129,0,3.47826,-1.93043,6.63239,13.9744,-2.18988,4.73601,5.75,4.9375,MISMATCH_expected_left
103580000000,drone1,3,0.94661,496,196,496,196,0,2.4487,-0.612174,5.30591,13.0051,-0.875706,6.1108,7.1875,6.9375,MISMATCH_expected_left
103600000000,drone1,3,0.946918,520,130,520,130,0,3.44086,-1.89247,6.56107,13.9454,-2.15055,4.80948,5.8125,5.75,MISMATCH_expected_left
103604000000,drone1,3,0.947069,498,201,498,201,0,13.5619,-2.97143,29.0562,32.5775,-3.13175,-11.367,1.3125,1.25,MISMATCH_expected_left
103700000000,drone1,3,0.948895,528,187,528,187,0,5.12,-1.30462,9.38738,16.1679,-1.54932,2.37589,4.0625,3.375,MISMATCH_expected_left
103728000000,drone1,3,0.948632,488,135,488,135,0,5.71915,-3.57447,12.9826,19.4501,-3.80095,0.758764,2.9375,2.5,MISMATCH_expected_left
103756000000,drone1,3,0.948461,513,198,513,198,0,2.59496,-0.564706,5.12756,12.8215,-0.826356,6.01959,7.4375,7.1875,MISMATCH_expected_left
103784000000,drone1,3,0.948478,496,198,496,198,0,2.3082,-0.55082,5.00147,12.7867,-0.812266,6.32843,7.625,7.4375,MISMATCH_expected_left
103796000000,drone1,3,0.948404,497,203,497,203,0,12.313,-2.57391,26.5296,30.4916,-2.7419,-9.50258,1.4375,1.3125,MISMATCH_expected_left
103820000000,drone1,3,0.948569,517,128,517,128,0,3.35319,-1.90638,6.49128,13.9215,-2.16135,4.89228,5.875,5.3125,MISMATCH_expected_left
103864000000,drone1,3,0.948663,516,127,516,127,0,3.26667,-1.88333,6.35604,13.8202,-2.13843,5.01223,6,5.3125,MISMATCH_expected_left
103900000000,drone1,3,0.947481,495,198,495,198,0,2.45614,-0.589474,5.35246,13.0937,-0.848153,6.07933,7.125,7,MISMATCH_expected_left
103940000000,drone1,3,0.945687,516,207,516,207,0,10.4533,-1.76,20.3393,25.114,-1.95672,-5.93433,1.875,1.8125,MISMATCH_expected_left
103972000000,drone1,3,0.944974,502,165,502,165,0,10.4,-4.28571,21.7921,26.5408,-4.47457,-6.30302,1.75,1.6875,MISMATCH_expected_left
104000000000,drone1,3,0.944623,518,127,518,127,0,3.3,-1.88333,6.35604,13.8299,-2.13873,4.9809,6,5.3125,MISMATCH_expected_left
104052000000,drone1,3,0.944274,496,198,496,198,0,2.4487,-0.584348,5.30591,13.0696,-0.843532,6.10005,7.1875,6.8125,MISMATCH_expected_left
104084000000,drone1,3,0.944056,509,130,509,130,0,3.28696,-1.91304,6.63239,14.1065,-2.16714,4.9129,5.75,5,MISMATCH_expected_left
104116000000,drone1,3,0.943937,494,198,494,198,0,2.42087,-0.584348,5.30591,13.0853,-0.844294,6.1255,7.1875,7,MISMATCH_expected_left
104156000000,drone1,3,0.943503,517,189,517,189,0,4.04103,-1.04615,7.82282,15.0268,-1.29705,3.8417,4.875,4.4375,MISMATCH_expected_left
104200000000,drone1,3,0.94403,516,128,516,128,0,3.26667,-1.86667,6.35604,13.857,-2.12425,5.00926,6,5.6875,MISMATCH_expected_left
104248000000,drone1,3,0.945038,572,162,572,162,0,8.064,-2.496,12.2036,18.0689,-2.73403,-1.27594,3.125,2.6875,MISMATCH_expected_left
104264000000,drone1,3,0.945275,485,138,485,138,0,5.73913,-3.54783,13.2648,19.7778,-3.77475,0.650224,2.875,2.8125,MISMATCH_expected_left
104300000000,drone1,3,0.944802,493,203,493,203,0,14.5684,-3.11579,32.1147,35.2818,-3.26227,-13.24,1.1875,1.125,MISMATCH_expected_left
104316000000,drone1,3,0.944544,512,196,512,196,0,19.2,-4.4,38.1362,39.7568,-4.52725,-19.3733,1,0.8125,MISMATCH_expected_left
104364000000,drone1,3,0.945891,506,132,506,132,0,3.23478,-1.87826,6.63239,14.1757,-2.13717,4.98744,5.75,5,MISMATCH_expected_left
104444000000,drone1,3,0.945808,513,193,513,193,0,14.0364,-3.41818,27.7355,31.3425,-3.59234,-11.3743,1.375,1.25,MISMATCH_expected_left
104600000000,drone1,3,0.945183,505,133,505,133,0,1.10448,-0.638806,2.27679,10.6157,-0.91831,8.27327,16.75,15.5625,MISMATCH_expected_left
104652000000,drone1,3,0.945208,515,132,515,132,0,3.25,-1.8,6.35604,13.9254,-2.06605,5.04769,6,5.6875,MISMATCH_expected_left
104672000000,drone1,3,0.946125,526,207,526,207,0,15.6952,-2.51429,29.0562,32.116,-2.68881,-13.3788,1.3125,1.125,MISMATCH_expected_left
104700000000,drone1,3,0.946126,514,134,514,134,0,3.33763,-1.82366,6.56107,14.1093,-2.09176,4.90644,5.8125,5.125,MISMATCH_expected_left
104720000000,drone1,3,0.945965,511,131,511,131,0,3.28602,-1.87527,6.56107,14.1262,-2.14442,4.95341,5.8125,5.0625,MISMATCH_expected_left
104776000000,drone1,3,0.945381,491,205,491,205,0,14.4,-2.94737,32.1147,35.3961,-3.10527,-13.0591,1.1875,1.125,MISMATCH_expected_left
104844000000,drone1,3,0.944619,573,159,573,159,0,2.54591,-0.815094,3.83761,11.731,-1.10062,6.44347,9.9375,9.5,MISMATCH_expected_left
104868000000,drone1,3,0.945583,534,133,534,133,0,2.78374,-1.39187,4.96081,12.7432,-1.67236,5.89012,7.6875,7.5625,MISMATCH_expected_left
104896000000,drone1,3,0.945363,547,161,547,161,0,2.20121,-0.766061,3.69806,11.7027,-1.05238,6.81243,10.3125,9.875,MISMATCH_expected_left
105000000000,drone1,3,0.945355,505,134,505,134,0,3.25275,-1.86374,6.70527,14.2841,-2.13666,4.93272,5.6875,5.3125,MISMATCH_expected_left
105008000000,drone1,3,0.945925,491,204,491,204,0,2.44286,-0.514286,5.44804,13.3123,-0.792497,6.07179,7,6.875,MISMATCH_expected_left
105036000000,drone1,3,0.946482,526,196,526,196,0,7.49091,-1.6,13.8677,19.9103,-1.84493,-1.20545,2.75,2.5625,MISMATCH_expected_left
105040000000,drone1,3,0.946835,541,195,541,195,0,2.21,-0.45,3.81362,11.823,-0.737001,6.76997,10,9.6875,MISMATCH_expected_left
105104000000,drone1,3,0.946674,505,135,505,135,0,3.56627,-2.0241,7.35157,14.8262,-2.29532,4.44441,5.1875,4.9375,MISMATCH_expected_left
105144000000,drone1,3,0.946651,511,136,511,136,0,3.68193,-2.00482,7.35157,14.796,-2.27627,4.33384,5.1875,5,MISMATCH_expected_left
105200000000,drone1,3,0.946255,572,131,572,131,0,4.28936,-1.85532,6.49128,13.7994,-2.1327,4.00298,5.875,5.5625,MISMATCH_expected_left
105220000000,drone1,3,0.946426,533,186,533,186,0,10.0235,-2.54118,17.9465,23.0972,-2.77026,-4.8159,2.125,2.0625,MISMATCH_expected_left
105276000000,drone1,3,0.94611,522,140,522,140,0,1.3523,-0.669456,2.55305,10.8857,-0.961126,7.9586,14.9375,13.75,MISMATCH_expected_left
105304000000,drone1,3,0.945705,491,202,491,202,0,2.4,-0.533333,5.35246,13.2616,-0.812358,6.14146,7.125,7.0625,MISMATCH_expected_left
105400000000,drone1,3,0.946165,506,135,506,135,0,3.2,-1.80645,6.56107,14.1963,-2.08108,5.02618,5.8125,5.5625,MISMATCH_expected_left
105436000000,drone1,3,0.945844,571,135,571,135,0,3.11318,-1.30233,4.73008,12.4752,-1.58726,5.64371,8.0625,7.875,MISMATCH_expected_left
105472000000,drone1,3,0.946018,565,137,565,137,0,5.76471,-2.42353,8.97323,15.7746,-2.69238,1.8747,4.25,4,MISMATCH_expected_left
105504000000,drone1,3,0.945795,510,134,510,134,0,3.2,-1.78526,6.42295,14.0791,-2.06302,5.06761,5.9375,5.6875,MISMATCH_expected_left
105644000000,drone1,3,0.945107,574,133,574,133,0,4.064,-1.712,6.1018,13.5236,-1.99408,4.33544,6.25,5.5,MISMATCH_expected_left
105692000000,drone1,3,0.945313,512,135,512,135,0,3.23368,-1.76842,6.42295,14.077,-2.04755,5.03885,5.9375,5.75,MISMATCH_expected_left
105736000000,drone1,3,0.944472,510,137,510,137,0,3.34066,-1.81099,6.70527,14.3214,-2.0896,4.8572,5.6875,5.625,MISMATCH_expected_left
105736000000,drone1,3,0.944862,563,162,563,162,0,1.44,-0.462222,2.25993,10.617,-0.761278,7.96537,16.875,11.5625,MISMATCH_expected_left
105788000000,drone1,3,0.945239,539,190,539,190,0,1.77868,-0.406091,3.09736,11.3257,-0.70236,7.39763,12.3125,11.375,MISMATCH_expected_left
105852000000,drone1,3,0.944781,567,170,567,170,0,1.20856,-0.342508,1.86599,10.3155,-0.644513,8.30053,20.4375,10,MISMATCH_expected_left
105868000000,drone1,3,0.944794,510,135,510,135,0,3.23404,-1.78723,6.49128,14.1639,-2.06947,5.0193,5.875,5.6875,MISMATCH_expected_left
105900000000,drone1,3,0.944491,574,135,574,135,0,3.66126,-1.51351,5.49712,13.0905,-1.80177,4.8959,6.9375,6.75,MISMATCH_expected_left
105904000000,drone1,3,0.94462,574,136,574,136,0,3.62857,-1.48571,5.44804,13.0543,-1.77385,4.93955,7,6.875,MISMATCH_expected_left
105940000000,drone1,3,0.944431,504,138,504,138,0,3.16559,-1.75484,6.56107,14.2581,-2.03538,5.05718,5.8125,5,MISMATCH_expected_left
106128000000,drone1,3,0.944654,504,138,504,138,0,3.42326,-1.89767,7.09512,14.7064,-2.17326,4.65572,5.375,4.75,MISMATCH_expected_left
106200000000,drone1,3,0.945451,492,210,492,210,0,14.4842,-2.52632,32.1147,35.4381,-2.69055,-13.2068,1.1875,1.0625,MISMATCH_expected_left
106200000000,drone1,3,0.946392,521,196,521,196,0,4.94769,-1.08308,9.38738,16.4693,-1.34724,2.53491,4.0625,3.5625,MISMATCH_expected_left
106228000000,drone1,3,0.946193,506,142,506,142,0,3.58554,-1.88916,7.35157,14.9278,-2.16089,4.43313,5.1875,4.5625,MISMATCH_expected_left
106264000000,drone1,3,0.946475,508,141,508,141,0,3.45747,-1.82069,7.01356,14.6456,-2.09392,4.65463,5.4375,4.6875,MISMATCH_expected_left
106296000000,drone1,3,0.94623,521,192,521,192,0,4.87273,-1.16364,9.24515,16.3679,-1.42836,2.65018,4.125,3.5,MISMATCH_expected_left
106304000000,drone1,3,0.946443,511,193,511,193,0,4.775,-1.175,9.53406,16.6744,-1.43818,2.65787,4,3.4375,MISMATCH_expected_left
106360000000,drone1,3,0.946443,570,160,570,160,0,11.4286,-3.65714,17.4337,22.311,-3.89346,-6.00762,2.1875,2.125,MISMATCH_expected_left
106400000000,drone1,3,0.945965,492,212,492,212,0,13.76,-2.24,30.509,34.1315,-2.41237,-12.0521,1.25,1.1875,MISMATCH_expected_left
106500000000,drone1,3,0.946142,565,173,565,173,0,7.25926,-1.98519,11.2996,17.6501,-2.2461,-0.238379,3.375,3.125,MISMATCH_expected_left
106500000000,drone1,3,0.94647,569,134,569,134,0,4.10722,-1.74845,6.29051,13.7813,-2.02934,4.23803,6.0625,5.75,MISMATCH_expected_left
106608000000,drone1,3,0.945299,532,194,532,194,0,10.2788,-2.2303,18.4903,23.6729,-2.46049,-5.20731,2.0625,2,MISMATCH_expected_left
106676000000,drone1,3,0.944676,506,143,506,143,0,3.27033,-1.70549,6.70527,14.4429,-1.98268,4.92924,5.6875,4.875,MISMATCH_expected_left
106772000000,drone1,3,0.944248,564,159,564,159,0,1.38932,-0.46121,2.17146,10.6412,-0.758005,8.03879,17.5625,11.375,MISMATCH_expected_left
106796000000,drone1,3,0.943002,513,196,513,196,0,4.54118,-1.03529,8.97323,16.2399,-1.30265,3.04335,4.25,3.5,MISMATCH_expected_left
106856000000,drone1,3,0.94283,506,144,506,144,0,3.62927,-1.87317,7.44122,15.0512,-2.14547,4.36648,5.125,4.4375,MISMATCH_expected_left
106932000000,drone1,3,0.943066,522,195,522,195,0,4.61714,-1.02857,8.71686,15.9885,-1.29535,3.0555,4.375,3.5,MISMATCH_expected_left
106956000000,drone1,3,0.943235,504,144,504,144,0,3.46353,-1.80706,7.17859,14.8624,-2.07708,4.60715,5.3125,4.9375,MISMATCH_expected_left
107016000000,drone1,3,0.943188,500,179,500,179,0,9.29032,-3.14839,19.6832,25.1533,-3.36327,-4.59175,1.9375,1.75,MISMATCH_expected_left
107048000000,drone1,3,0.943617,510,141,510,141,0,3.30435,-1.72174,6.63239,14.3891,-1.99203,4.91532,5.75,5,MISMATCH_expected_left
107056000000,drone1,3,0.943743,508,142,508,142,0,3.30549,-1.72308,6.70527,14.4603,-1.99159,4.8919,5.6875,4.875,MISMATCH_expected_left
107072000000,drone1,3,0.94372,567,145,567,145,0,8.06531,-3.10204,12.4527,18.5879,-3.34902,-1.33197,3.0625,2.75,MISMATCH_expected_left
107152000000,drone1,3,0.943828,500,180,500,180,0,9.6,-3.2,20.3393,25.6891,-3.40549,-5.09718,1.875,1.6875,MISMATCH_expected_left
107252000000,drone1,3,0.944753,507,143,507,143,0,3.25217,-1.68696,6.63239,14.4202,-1.94679,4.96152,5.75,5,MISMATCH_expected_left
107300000000,drone1,3,0.944825,515,215,515,215,0,18.3529,-2.35294,35.8929,38.0484,-2.48671,-17.9844,1.0625,0.375,MISMATCH_expected_left
107320000000,drone1,3,0.945763,498,216,498,216,0,14.9895,-2.02105,32.1147,35.418,-2.16389,-13.6657,1.1875,1.125,MISMATCH_expected_left
107332000000,drone1,3,0.945391,518,198,518,198,0,3.96,-0.84,7.62725,15.183,-1.08843,3.99603,5,4.25,MISMATCH_expected_left
107516000000,drone1,3,0.94524,537,189,537,189,0,20.4235,-4.8,35.8929,37.4624,-4.93171,-19.9841,1.0625,0.375,MISMATCH_expected_left
107668000000,drone1,3,0.94451,542,175,542,175,0,20.8941,-6.11765,35.8929,37.3385,-6.25014,-20.4362,1.0625,0.8125,MISMATCH_expected_left
107716000000,drone1,3,0.944892,506,163,506,163,0,18.6,-7.7,38.1362,40.1826,-7.81459,-18.8884,1,0.4375,MISMATCH_expected_left
107736000000,drone1,3,0.946016,543,178,543,178,0,20.9882,-5.83529,35.8929,37.3551,-5.96713,-20.5076,1.0625,0.75,MISMATCH_expected_left
107752000000,drone1,3,0.945843,535,136,535,136,0,0.895833,-0.433333,1.58901,10.3379,-0.702217,8.6748,24.0227,0.0482118,MISMATCH_expected_left
107764000000,drone1,3,0.945472,508,162,508,162,0,18.8,-7.8,38.1362,40.1381,-7.91249,-19.0871,1,0.8125,MISMATCH_expected_left
107868000000,drone1,3,0.945095,545,179,545,179,0,18.9474,-5.13684,32.1147,34.3132,-5.28477,-17.488,1.1875,1.125,MISMATCH_expected_left
107900000000,drone1,3,0.945611,514,165,514,165,0,18.2588,-7.05882,35.8929,38.1449,-7.1875,-17.9299,1.0625,0.875,MISMATCH_expected_left
107948000000,drone1,3,0.947065,495,225,495,225,0,12.7273,-1.09091,27.7355,31.977,-1.24672,-10.2136,1.375,1.3125,MISMATCH_expected_left
108012000000,drone1,3,0.948227,521,141,521,141,0,17.8667,-8.8,33.8989,36.5428,-8.92753,-16.809,1.125,0.8125,MISMATCH_expected_left
108108000000,drone1,3,0.949154,500,212,500,212,0,6.12766,-0.953192,12.9826,19.8055,-1.16797,0.406002,2.9375,2.5,MISMATCH_expected_left
108300000000,drone1,3,0.948247,485,160,485,160,0,15.5294,-7.52941,35.8929,39.0504,-7.6451,-15.2354,1.0625,0.6875,MISMATCH_expected_left
108308000000,drone1,3,0.949156,496,226,496,226,0,17.6,-1.4,38.1362,40.5521,-1.50952,-17.8889,1,0.8125,MISMATCH_expected_left
108312000000,drone1,3,0.949807,506,190,506,190,0,14.88,-4,30.509,34.0427,-4.14559,-13.0939,1.25,1.1875,MISMATCH_expected_left
108340000000,drone1,3,0.949479,498,222,498,222,0,2.33443,-0.236066,5.00147,13.2578,-0.492293,6.30519,7.625,7.5625,MISMATCH_expected_left
108360000000,drone1,3,0.948949,503,228,503,228,0,15.4105,-1.01053,32.1147,35.4018,-1.153,-14.1025,1.1875,1.125,MISMATCH_expected_left
108440000000,drone1,3,0.950325,489,161,489,161,0,6.00889,-2.80889,13.5596,20.4049,-3.02962,0.296211,2.8125,2.6875,MISMATCH_expected_left
108476000000,drone1,3,0.953049,518,167,518,167,0,17.6,-6.48889,33.8989,36.5197,-6.62749,-16.7132,1.125,1,MISMATCH_expected_left
108500000000,drone1,3,0.952779,500,224,500,224,0,2.38017,-0.21157,5.04281,13.3163,-0.470197,6.24638,7.5625,7.375,MISMATCH_expected_left
108528000000,drone1,3,0.953911,547,185,547,185,0,21.3647,-5.17647,35.8929,37.3393,-5.31224,-20.8931,1.0625,0.9375,MISMATCH_expected_left
108632000000,drone1,3,0.956238,526,215,526,215,0,3.97108,-0.481928,7.35157,15.0756,-0.731287,4.05312,5.1875,4.9375,MISMATCH_expected_left
108664000000,drone1,3,0.953298,525,210,525,210,0,4.55556,-0.666667,8.47472,15.9865,-0.910742,3.16776,4.5,4.125,MISMATCH_expected_left
108688000000,drone1,3,0.953607,560,176,560,176,0,8.53333,-2.27556,13.5596,19.7145,-2.50005,-2.11571,2.8125,2.75,MISMATCH_expected_left
108708000000,drone1,3,0.954423,499,228,499,228,0,2.40672,-0.161345,5.12756,13.4234,-0.416334,6.19827,7.4375,6.5625,MISMATCH_expected_left
108868000000,drone1,3,0.955812,503,232,503,232,0,13.3091,-0.581819,27.7355,31.8948,-0.738548,-10.8213,1.375,1.3125,MISMATCH_expected_left
108896000000,drone1,3,0.957723,514,145,514,145,0,11.9385,-5.84615,23.4685,28.247,-6.02148,-8.2643,1.625,1.375,MISMATCH_expected_left
108996000000,drone1,3,0.955197,537,217,537,217,0,4.82222,-0.511111,8.47472,15.963,-0.746898,2.90714,4.5,3.8125,MISMATCH_expected_left
109100000000,drone1,3,0.955519,519,174,519,174,0,19.9,-6.6,38.1362,39.9842,-6.71082,-20.1545,1,0.5625,MISMATCH_expected_left
109120000000,drone1,3,0.956412,505,233,505,233,0,6.29787,-0.238298,12.9826,19.8507,-0.453106,0.181184,2.9375,2.75,MISMATCH_expected_left
109132000000,drone1,3,0.956663,568,215,568,215,0,19.84,-2,30.509,32.6868,-2.15204,-17.877,1.25,1.125,MISMATCH_expected_left
109156000000,drone1,3,0.957188,488,220,488,220,0,2.89032,-0.344086,6.56107,14.7124,-0.585816,5.31228,5.8125,5.0625,MISMATCH_expected_left
109264000000,drone1,3,0.957179,495,166,495,166,0,5.6,-2.368,12.2036,19.3384,-2.58534,1.07969,3.125,2.75,MISMATCH_expected_left
109284000000,drone1,3,0.958977,518,221,518,221,0,4.95,-0.475,9.53406,16.9673,-0.70493,2.47794,4,3.375,MISMATCH_expected_left
109320000000,drone1,3,0.959375,495,168,495,168,0,5.83333,-2.4,12.7121,19.7636,-2.61523,0.706959,3,2.875,MISMATCH_expected_left
109400000000,drone1,3,0.955177,561,220,561,220,0,6.025,-0.5,9.53406,16.6852,-0.733946,1.45937,4,3.3125,MISMATCH_expected_left
109428000000,drone1,3,0.954145,525,228,525,228,0,19.2941,-1.12941,35.8929,38.1452,-1.25148,-18.8084,1.0625,0.6875,MISMATCH_expected_left
109488000000,drone1,3,0.953335,495,240,495,240,0,14.7368,-6.42475e-07,32.1147,35.8438,-0.130138,-13.3504,1.1875,0.75,MISMATCH_expected_left
109660000000,drone1,3,0.956327,526,226,526,226,0,19.3882,-1.31765,35.8929,38.0578,-1.4393,-18.9805,1.0625,0.5625,MISMATCH_expected_left
109700000000,drone1,3,0.956358,521,181,521,181,0,17.8667,-5.24445,33.8989,36.6154,-5.37425,-16.9449,1.125,1,MISMATCH_expected_left
109708000000,drone1,3,0.957156,540,241,540,241,0,18.5263,0.0842099,32.1147,34.6867,-0.0576162,-17.0628,1.1875,0.5625,MISMATCH_expected_left
109760000000,drone1,3,0.957996,528,166,528,166,0,3.43093,-1.22062,6.29051,14.3686,-1.46725,4.88138,6.0625,5.3125,MISMATCH_expected_left
109792000000,drone1,3,0.95922,506,240,506,240,0,16.5333,-6.78168e-07,33.8989,36.9695,-0.129108,-15.6831,1.125,0.875,MISMATCH_expected_left
109900000000,drone1,3,0.959755,495,175,495,175,0,6.08696,-2.26087,13.2648,20.28,-2.4798,0.304199,2.875,2.5625,MISMATCH_expected_left
110000000000,drone1,3,0.959306,505,166,505,166,0,17.4118,-6.96471,35.8929,38.6577,-7.08932,-17.1217,1.0625,0.875,MISMATCH_expected_left
110020000000,drone1,3,0.959206,567,194,567,194,0,2.19556,-0.408889,3.38989,11.9631,-0.674673,6.89999,11.25,10.25,MISMATCH_expected_left
110056000000,drone1,3,0.958715,540,228,540,228,0,4.82192,-0.263014,8.35863,15.965,-0.510225,2.94686,4.5625,4.1875,MISMATCH_expected_left
110100000000,drone1,3,0.958538,529,244,529,244,0,19.6706,0.37647,35.8929,38.0293,0.239601,-19.2299,1.0625,0.9375,MISMATCH_expected_left
110116000000,drone1,3,0.959256,499,177,499,177,0,5.61569,-1.97647,11.9643,19.2152,-2.20829,1.15652,3.1875,2.9375,MISMATCH_expected_left
110300000000,drone1,3,0.959971,531,149,531,149,0,10.55,-4.55,19.0681,24.6019,-4.75569,-5.62827,2,1.875,MISMATCH_expected_left
110400000000,drone1,3,0.959588,539,149,539,149,0,9.47027,-3.93514,16.4914,22.4497,-4.15233,-3.85234,9.67188,7.31335,MISMATCH_expected_left
110416000000,drone1,3,0.959784,539,149,539,149,0,0.783893,-0.325727,1.36506,10.4777,-0.605645,8.8424,11.1583,11.1971,MISMATCH_expected_left
110488000000,drone1,3,0.959517,529,170,529,170,0,3.37778,-1.13131,6.16343,14.3291,-1.39247,4.96435,6.1875,6,MISMATCH_expected_left
110500000000,drone1,3,0.959824,540,150,540,150,0,9.51351,-3.89189,16.4914,22.4451,-4.11175,-3.90852,2.3125,0.0735436,MISMATCH_expected_left
110548000000,drone1,3,0.95859,529,151,529,151,0,10.45,-4.45,19.0681,24.6479,-4.65837,-5.55337,2,1.6875,MISMATCH_expected_left
110588000000,drone1,3,0.958843,539,151,539,151,0,8.98462,-3.65128,15.6456,21.7998,-3.87521,-3.15423,10.8728,7.97507,MISMATCH_expected_left
110616000000,drone1,3,0.958456,497,180,497,180,0,5.77959,-1.95918,12.4527,19.6715,-2.19333,0.841553,3.0625,2.8125,MISMATCH_expected_left
110668000000,drone1,3,0.959157,522,173,522,173,0,3.40211,-1.12842,6.42295,14.593,-1.38976,4.87029,5.9375,5.25,MISMATCH_expected_left
110700000000,drone1,3,0.958558,498,182,498,182,0,5.58431,-1.81961,11.9643,19.2652,-2.05609,1.17004,3.1875,2.75,MISMATCH_expected_left
110796000000,drone1,3,0.958684,499,182,499,182,0,5.50769,-1.78462,11.7342,19.068,-2.02197,1.30865,3.25,2.8125,MISMATCH_expected_left
110864000000,drone1,3,0.960148,528,179,528,179,0,3.46667,-1.01667,6.35604,14.5638,-1.27872,4.86484,6,5.375,MISMATCH_expected_left
111080000000,drone1,3,0.959828,537,156,537,156,0,9.64444,-3.73333,16.9494,22.9809,-3.95169,-4.09124,2.25,1.625,MISMATCH_expected_left
111640000000,drone1,3,0.955422,501,253,501,253,0,2.49655,0.17931,5.26017,13.8574,-0.0827158,6.08584,7.25,6.5,MISMATCH_expected_left
111740000000,drone1,3,0.955029,571,198,571,198,0,2.01809,-0.337689,3.06623,11.9047,-0.610289,7.17831,12.4375,11.5,MISMATCH_expected_left
112036000000,drone1,3,0.952774,538,153,538,153,0,0.955616,-0.38137,1.67173,10.9177,-0.656011,8.59665,15.5144,10.1575,MISMATCH_expected_left
112084000000,drone1,3,0.952774,554,253,554,253,0,1.56,0.0866666,2.54242,11.5763,-0.184503,7.76503,15,14,MISMATCH_expected_left
112304000000,drone1,3,0.954014,558,235,558,235,0,1.74679,-0.0366973,2.79899,11.7824,-0.306872,7.51144,13.625,12.8125,MISMATCH_expected_left
112432000000,drone1,3,0.957285,538,154,538,154,0,3.488,-1.376,6.1018,14.4551,-1.63232,4.88835,8.97629,5.97959,MISMATCH_expected_left
112532000000,drone1,3,0.953863,538,154,538,154,0,3.52323,-1.3899,6.16343,14.5196,-1.64799,4.83532,9.54911,7.24598,MISMATCH_expected_left
112544000000,drone1,3,0.953857,538,154,538,154,0,3.52323,-1.3899,6.16343,14.5264,-1.64939,4.83351,14.929,8.89092,MISMATCH_expected_left
112564000000,drone1,3,0.953047,538,154,538,154,0,3.55918,-1.40408,6.22633,14.5807,-1.66419,4.78033,14.1713,8.95495,MISMATCH_expected_left
112664000000,drone1,3,0.951926,515,185,515,185,0,3.3913,-0.956522,6.63239,15.0297,-1.21706,4.82077,5.75,5,MISMATCH_expected_left
