stamp,ns,odom_topic,frame_id,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
15.952000,drone1,ekf/odom,/drone1/odom,0.913345,-0.610507,1.177818,-0.001753,0.001506,0.000041,0.999997,-0.091669,-0.028048,0.154193,0.000000,0.000000,0.000000
15.952000,drone1,ekf/odom,/drone1/odom,0.913972,-0.610133,1.177601,-0.001753,0.001506,0.000041,0.999997,-0.090798,-0.027529,0.153903,0.000000,0.000000,0.000000
16.000000,drone1,ekf/odom,/drone1/odom,0.910805,-0.610850,1.185020,-0.001730,0.001616,0.000041,0.999997,-0.081812,-0.023423,0.159974,0.000000,0.000000,0.000000
16.000000,drone1,ekf/odom,/drone1/odom,0.911562,-0.610443,1.184761,-0.001730,0.001616,0.000041,0.999997,-0.080761,-0.022859,0.159628,0.000000,0.000000,0.000000
16.000000,drone1,ekf/odom,/drone1/odom,0.912269,-0.610064,1.184519,-0.001726,0.001638,0.000041,0.999997,-0.079780,-0.022333,0.159304,0.000000,0.000000,0.000000
16.000000,drone1,ekf/odom,/drone1/odom,0.912930,-0.609710,1.184291,-0.001726,0.001638,0.000041,0.999997,-0.078862,-0.021841,0.159001,0.000000,0.000000,0.000000
16.052000,drone1,ekf/odom,/drone1/odom,0.908917,-0.610225,1.192503,-0.001702,0.001743,0.000040,0.999997,-0.093076,-0.017241,0.163146,0.000000,0.000000,0.000000
16.052000,drone1,ekf/odom,/drone1/odom,0.909747,-0.609842,1.192229,-0.001702,0.001743,0.000040,0.999997,-0.091925,-0.016710,0.162781,0.000000,0.000000,0.000000
16.052000,drone1,ekf/odom,/drone1/odom,0.910520,-0.609485,1.191974,-0.001694,0.001774,0.000040,0.999997,-0.090851,-0.016215,0.162439,0.000000,0.000000,0.000000
16.052000,drone1,ekf/odom,/drone1/odom,0.911244,-0.609152,1.191734,-0.001694,0.001774,0.000040,0.999997,-0.089847,-0.015752,0.162119,0.000000,0.000000,0.000000
16.100000,drone1,ekf/odom,/drone1/odom,0.907519,-0.608960,1.198325,-0.001663,0.001895,0.000039,0.999997,-0.095865,-0.002966,0.142321,0.000000,0.000000,0.000000
16.100000,drone1,ekf/odom,/drone1/odom,0.908394,-0.608628,1.198085,-0.001663,0.001895,0.000039,0.999997,-0.094652,-0.002504,0.142000,0.000000,0.000000,0.000000
16.100000,drone1,ekf/odom,/drone1/odom,0.909210,-0.608317,1.197860,-0.001663,0.001895,0.000039,0.999997,-0.093519,-0.002073,0.141700,0.000000,0.000000,0.000000
16.100000,drone1,ekf/odom,/drone1/odom,0.909973,-0.608027,1.197650,-0.001663,0.001895,0.000039,0.999997,-0.092460,-0.001670,0.141418,0.000000,0.000000,0.000000
16.152000,drone1,ekf/odom,/drone1/odom,0.904731,-0.608282,1.204598,-0.001636,0.001991,0.000039,0.999997,-0.119542,-0.010773,0.137413,0.000000,0.000000,0.000000
16.152000,drone1,ekf/odom,/drone1/odom,0.905708,-0.607975,1.204400,-0.001636,0.001991,0.000039,0.999997,-0.118186,-0.010348,0.137149,0.000000,0.000000,0.000000
16.152000,drone1,ekf/odom,/drone1/odom,0.906620,-0.607690,1.204216,-0.001628,0.002020,0.000039,0.999997,-0.116921,-0.009952,0.136902,0.000000,0.000000,0.000000
16.152000,drone1,ekf/odom,/drone1/odom,0.907472,-0.607422,1.204042,-0.001628,0.002020,0.000039,0.999997,-0.115739,-0.009581,0.136671,0.000000,0.000000,0.000000
16.200000,drone1,ekf/odom,/drone1/odom,0.902513,-0.607087,1.210884,-0.001599,0.002112,0.000038,0.999996,-0.125219,0.001590,0.145998,0.000000,0.000000,0.000000
16.200000,drone1,ekf/odom,/drone1/odom,0.903562,-0.606828,1.210718,-0.001593,0.002130,0.000038,0.999996,-0.123764,0.001949,0.145776,0.000000,0.000000,0.000000
16.200000,drone1,ekf/odom,/drone1/odom,0.904541,-0.606586,1.210563,-0.001593,0.002130,0.000038,0.999996,-0.122406,0.002284,0.145569,0.000000,0.000000,0.000000
16.200000,drone1,ekf/odom,/drone1/odom,0.905456,-0.606360,1.210417,-0.001593,0.002130,0.000038,0.999996,-0.121136,0.002597,0.145374,0.000000,0.000000,0.000000
16.252000,drone1,ekf/odom,/drone1/odom,0.899283,-0.606665,1.218194,-0.001563,0.002218,0.000037,0.999996,-0.141091,-0.010472,0.152288,0.000000,0.000000,0.000000
16.252000,drone1,ekf/odom,/drone1/odom,0.900449,-0.606425,1.218052,-0.001563,0.002218,0.000037,0.999996,-0.139473,-0.010139,0.152098,0.000000,0.000000,0.000000
16.252000,drone1,ekf/odom,/drone1/odom,0.901538,-0.606200,1.217919,-0.001554,0.002244,0.000037,0.999996,-0.137964,-0.009827,0.151920,0.000000,0.000000,0.000000
16.252000,drone1,ekf/odom,/drone1/odom,0.902555,-0.605991,1.217794,-0.001554,0.002244,0.000037,0.999996,-0.136552,-0.009537,0.151753,0.000000,0.000000,0.000000
16.300000,drone1,ekf/odom,/drone1/odom,0.896676,-0.606482,1.224714,-0.001523,0.002327,0.000036,0.999996,-0.148587,-0.015003,0.146349,0.000000,0.000000,0.000000
