stamp,drone,source,x,y,z,,,,,,,,,,,,,,,,
2.2,drone1,raw,0.986247,-0.60116,1.541058,,,,,,,,,,,,,,,,
2.2,drone2,raw,0.985706,-0.001168,1.547527,,,,,,,,,,,,,,,,
2.2,drone3,raw,0.986243,0.598839,1.541958,,,,,,,,,,,,,,,,
2.22,drone3,raw,0.986352,0.598836,1.544829,,,,,,,,,,,,,,,,
2.22,drone2,raw,0.985815,-0.00117,1.550415,,,,,,,,,,,,,,,,
2.22,drone1,raw,0.986356,-0.601162,1.543927,,,,,,,,,,,,,,,,
2.24,drone3,raw,0.986394,0.598835,1.546135,,,,,,,,,,,,,,,,
2.24,drone1,raw,0.986398,-0.601164,1.545232,,,,,,,,,,,,,,,,
2.24,drone2,raw,0.985857,-0.001171,1.551738,,,,,,,,,,,,,,,,
2.26,drone3,raw,0.986371,0.598834,1.545787,,,,,,,,,,,,,,,,
2.26,drone1,raw,0.986375,-0.601165,1.544883,,,,,,,,,,,,,,,,
2.26,drone2,raw,0.985834,-0.001172,1.551407,,,,,,,,,,,,,,,,
2.28,drone3,raw,0.986284,0.598834,1.543736,,,,,,,,,,,,,,,,
2.28,drone1,raw,0.986288,-0.601165,1.542832,,,,,,,,,,,,,,,,
2.28,drone2,raw,0.985747,-0.001172,1.549373,,,,,,,,,,,,,,,,
2.3,drone1,raw,0.986136,-0.601164,1.539074,,,,,,,,,,,,,,,,
2.3,drone2,raw,0.985594,-0.001172,1.545632,,,,,,,,,,,,,,,,
2.3,drone3,raw,0.986132,0.598835,1.539978,,,,,,,,,,,,,,,,
2.32,drone2,raw,0.985374,-0.00117,1.540222,,,,,,,,,,,,,,,,
2.32,drone3,raw,0.985912,0.598836,1.534551,,,,,,,,,,,,,,,,
2.32,drone1,raw,0.985917,-0.601163,1.533648,,,,,,,,,,,,,,,,
2.34,drone3,raw,0.985621,0.598838,1.52753,,,,,,,,,,,,,,,,
2.34,drone2,raw,0.985082,-0.001168,1.533218,,,,,,,,,,,,,,,,
2.34,drone1,raw,0.985627,-0.601161,1.526629,,,,,,,,,,,,,,,,
2.36,drone3,raw,0.985256,0.598841,1.519029,,,,,,,,,,,,,,,,
2.36,drone1,raw,0.985262,-0.601158,1.51813,,,,,,,,,,,,,,,,
2.36,drone2,raw,0.984716,-0.001165,1.524735,,,,,,,,,,,,,,,,
2.38,drone1,raw,0.984819,-0.601155,1.508302,,,,,,,,,,,,,,,,
2.38,drone2,raw,0.984271,-0.001162,1.514922,,,,,,,,,,,,,,,,
2.38,drone3,raw,0.984813,0.598844,1.509198,,,,,,,,,,,,,,,,
2.4,drone2,raw,0.983747,-0.001159,1.503957,,,,,,,,,,,,,,,,
2.4,drone1,raw,0.984298,-0.601151,1.497322,,,,,,,,,,,,,,,,
2.4,drone3,raw,0.984291,0.598847,1.498215,,,,,,,,,,,,,,,,
2.42,drone3,raw,0.98369,0.598851,1.486288,,,,,,,,,,,,,,,,
2.42,drone2,raw,0.983144,-0.001155,1.492047,,,,,,,,,,,,,,,,
2.42,drone1,raw,0.983697,-0.601148,1.485398,,,,,,,,,,,,,,,,
2.44,drone3,raw,0.983014,0.598855,1.473645,,,,,,,,,,,,,,,,
2.44,drone1,raw,0.983022,-0.601144,1.472758,,,,,,,,,,,,,,,,
2.44,drone2,raw,0.982466,-0.001151,1.479421,,,,,,,,,,,,,,,,
2.46,drone3,raw,0.982269,0.598858,1.46053,,,,,,,,,,,,,,,,
2.46,drone1,raw,0.982277,-0.60114,1.459647,,,,,,,,,,,,,,,,
2.46,drone2,raw,0.981718,-0.001148,1.466324,,,,,,,,,,,,,,,,
2.48,drone1,raw,0.981476,-0.601137,1.44632,,,,,,,,,,,,,,,,
2.48,drone2,raw,0.980913,-0.001144,1.453011,,,,,,,,,,,,,,,,
2.48,drone3,raw,0.981467,0.598862,1.4472,,,,,,,,,,,,,,,,
2.5,drone1,raw,0.980632,-0.601133,1.433036,,,,,,,,,,,,,,,,
2.5,drone2,raw,0.980066,-0.00114,1.439739,,,,,,,,,,,,,,,,
2.5,drone3,raw,0.980623,0.598866,1.433911,,,,,,,,,,,,,,,,
2.52,drone3,raw,0.979756,0.59887,1.420917,,,,,,,,,,,,,,,,
2.52,drone1,raw,0.979766,-0.601129,1.420046,,,,,,,,,,,,,,,,
2.52,drone2,raw,0.979196,-0.001136,1.42676,,,,,,,,,,,,,,,,
2.54,drone3,raw,0.97889,0.598874,1.408459,,,,,,,,,,,,,,,,
2.54,drone1,raw,0.9789,-0.601125,1.407592,,,,,,,,,,,,,,,,
2.54,drone2,raw,0.978327,-0.001132,1.414317,,,,,,,,,,,,,,,,
2.56,drone3,raw,0.978051,0.598878,1.396759,,,,,,,,,,,,,,,,
2.56,drone1,raw,0.978061,-0.60112,1.395896,,,,,,,,,,,,,,,,
2.56,drone2,raw,0.977484,-0.001128,1.402632,,,,,,,,,,,,,,,,
2.58,drone3,raw,0.977264,0.598883,1.386013,,,,,,,,,,,,,,,,
2.58,drone1,raw,0.977275,-0.601115,1.385155,,,,,,,,,,,,,,,,
2.58,drone2,raw,0.976695,-0.001123,1.3919,,,,,,,,,,,,,,,,
2.6,drone1,raw,0.97657,-0.60111,1.375535,,,,,,,,,,,,,,,,
2.6,drone2,raw,0.975987,-0.001117,1.382289,,,,,,,,,,,,,,,,
2.6,drone3,raw,0.976559,0.598889,1.376387,,,,,,,,,,,,,,,,
2.62,drone3,raw,0.97596,0.598895,1.368011,,,,,,,,,,,,,,,,
2.62,drone1,raw,0.975971,-0.601104,1.367166,,,,,,,,,,,,,,,,
2.62,drone2,raw,0.975386,-0.001111,1.373927,,,,,,,,,,,,,,,,
2.64,drone3,raw,0.975491,0.598902,1.360977,,,,,,,,,,,,,,,,
2.64,drone1,raw,0.975502,-0.601097,1.360139,,,,,,,,,,,,,,,,
2.64,drone2,raw,0.974915,-0.001104,1.366906,,,,,,,,,,,,,,,,
2.66,drone3,raw,0.97517,0.598909,1.355335,,,,,,,,,,,,,,,,
2.66,drone1,raw,0.975181,-0.601089,1.354504,,,,,,,,,,,,,,,,
2.66,drone2,raw,0.974592,-0.001097,1.361278,,,,,,,,,,,,,,,,
2.68,drone3,raw,0.975008,0.598918,1.351094,,,,,,,,,,,,,,,,
2.68,drone1,raw,0.975019,-0.601081,1.350271,,,,,,,,,,,,,,,,
2.68,drone2,raw,0.97443,-0.001088,1.35705,,,,,,,,,,,,,,,,
2.7,drone3,raw,0.975013,0.598926,1.348222,,,,,,,,,,,,,,,,
2.7,drone2,raw,0.974435,-0.00108,1.354191,,,,,,,,,,,,,,,,
2.7,drone1,raw,0.975024,-0.601073,1.347407,,,,,,,,,,,,,,,,
2.72,drone3,raw,0.975182,0.598935,1.346651,,,,,,,,,,,,,,,,
2.72,drone1,raw,0.975193,-0.601064,1.345844,,,,,,,,,,,,,,,,
2.72,drone2,raw,0.974605,-0.001071,1.352632,,,,,,,,,,,,,,,,
2.74,drone1,raw,0.975517,-0.601054,1.345476,,,,,,,,,,,,,,,,
2.74,drone2,raw,0.974931,-0.001061,1.352268,,,,,,,,,,,,,,,,
2.74,drone3,raw,0.975507,0.598945,1.346273,,,,,,,,,,,,,,,,
2.76,drone3,raw,0.975972,0.598954,1.346954,,,,,,,,,,,,,,,,
2.76,drone1,raw,0.975982,-0.601044,1.346166,,,,,,,,,,,,,,,,
2.76,drone2,raw,0.975397,-0.001051,1.352961,,,,,,,,,,,,,,,,
2.78,drone3,raw,0.976554,0.598965,1.348529,,,,,,,,,,,,,,,,
2.78,drone1,raw,0.976564,-0.601034,1.347751,,,,,,,,,,,,,,,,
2.78,drone2,raw,0.975982,-0.001041,1.354548,,,,,,,,,,,,,,,,
2.8,drone3,raw,0.977227,0.598975,1.350816,,,,,,,,,,,,,,,,
2.8,drone1,raw,0.977237,-0.601024,1.350047,,,,,,,,,,,,,,,,
2.8,drone2,raw,0.976658,-0.001031,1.356847,,,,,,,,,,,,,,,,
2.82,drone1,raw,0.97797,-0.601013,1.352856,,,,,,,,,,,,,,,,
2.82,drone2,raw,0.977395,-0.00102,1.359658,,,,,,,,,,,,,,,,
2.82,drone3,raw,0.977961,0.598986,1.353615,,,,,,,,,,,,,,,,
2.84,drone3,raw,0.978725,0.598997,1.356718,,,,,,,,,,,,,,,,
2.84,drone2,raw,0.978161,-0.001009,1.362773,,,,,,,,,,,,,,,,
2.84,drone1,raw,0.978733,-0.601002,1.355969,,,,,,,,,,,,,,,,
2.86,drone3,raw,0.979485,0.599008,1.359916,,,,,,,,,,,,,,,,
2.86,drone1,raw,0.979493,-0.60099,1.359177,,,,,,,,,,,,,,,,
2.86,drone2,raw,0.978925,-0.000997,1.365982,,,,,,,,,,,,,,,,
2.88,drone3,raw,0.980214,0.599021,1.363,,,,,,,,,,,,,,,,
2.88,drone2,raw,0.979656,-0.000985,1.369077,,,,,,,,,,,,,,,,
2.88,drone1,raw,0.980221,-0.600978,1.362272,,,,,,,,,,,,,,,,
2.9,drone3,raw,0.980883,0.599033,1.36577,,,,,,,,,,,,,,,,
2.9,drone1,raw,0.980891,-0.600966,1.365053,,,,,,,,,,,,,,,,
2.9,drone2,raw,0.980328,-0.000972,1.371858,,,,,,,,,,,,,,,,
2.92,drone1,raw,0.981479,-0.600952,1.367335,,,,,,,,,,,,,,,,
2.92,drone2,raw,0.98092,-0.000959,1.37414,,,,,,,,,,,,,,,,
2.92,drone3,raw,0.981472,0.599047,1.36804,,,,,,,,,,,,,,,,
2.94,drone3,raw,0.981963,0.59906,1.369643,,,,,,,,,,,,,,,,
2.94,drone1,raw,0.98197,-0.600938,1.36895,,,,,,,,,,,,,,,,
2.94,drone2,raw,0.981412,-0.000945,1.375754,,,,,,,,,,,,,,,,
2.96,drone3,raw,0.982343,0.599075,1.370431,,,,,,,,,,,,,,,,
2.96,drone1,raw,0.982349,-0.600924,1.36975,,,,,,,,,,,,,,,,
2.96,drone2,raw,0.981794,-0.00093,1.376553,,,,,,,,,,,,,,,,
2.98,drone3,raw,0.982605,0.59909,1.37028,,,,,,,,,,,,,,,,
2.98,drone1,raw,0.982612,-0.600909,1.369613,,,,,,,,,,,,,,,,
2.98,drone2,raw,0.982058,-0.000915,1.376413,,,,,,,,,,,,,,,,
3,drone2,raw,0.982201,-0.0009,1.375239,,,,,,,,,,,,,,,,
3,drone3,raw,0.982748,0.599105,1.369095,,,,,,,,,,,,,,,,
3,drone1,raw,0.982755,-0.600893,1.368441,,,,,,,,,,,,,,,,
3.02,drone3,raw,0.982774,0.599121,1.366806,,,,,,,,,,,,,,,,
3.02,drone1,raw,0.982781,-0.600877,1.366166,,,,,,,,,,,,,,,,
3.02,drone2,raw,0.982227,-0.000884,1.372961,,,,,,,,,,,,,,,,
3.04,drone3,raw,0.982689,0.599138,1.363375,,,,,,,,,,,,,,,,
3.04,drone2,raw,0.982142,-0.000867,1.36954,,,,,,,,,,,,,,,,
3.04,drone1,raw,0.982695,-0.600861,1.362748,,,,,,,,,,,,,,,,
3.06,drone1,raw,0.982508,-0.600844,1.358177,,,,,,,,,,,,,,,,
3.06,drone2,raw,0.981954,-0.00085,1.364966,,,,,,,,,,,,,,,,
3.06,drone3,raw,0.982501,0.599155,1.358789,,,,,,,,,,,,,,,,
3.08,drone2,raw,0.981675,-0.000833,1.359256,,,,,,,,,,,,,,,,
3.08,drone3,raw,0.982224,0.599172,1.353069,,,,,,,,,,,,,,,,
3.08,drone1,raw,0.982231,-0.600827,1.352471,,,,,,,,,,,,,,,,
3.1,drone3,raw,0.98187,0.59919,1.346259,,,,,,,,,,,,,,,,
3.1,drone2,raw,0.98132,-0.000815,1.352457,,,,,,,,,,,,,,,,
3.1,drone1,raw,0.981877,-0.600809,1.345677,,,,,,,,,,,,,,,,
3.12,drone1,raw,0.981462,-0.600792,1.337867,,,,,,,,,,,,,,,,
3.12,drone3,raw,0.981455,0.599207,1.338434,,,,,,,,,,,,,,,,
3.12,drone2,raw,0.980903,-0.000797,1.344643,,,,,,,,,,,,,,,,
3.14,drone3,raw,0.980994,0.599226,1.329693,,,,,,,,,,,,,,,,
3.14,drone1,raw,0.981001,-0.600773,1.329141,,,,,,,,,,,,,,,,
3.14,drone2,raw,0.980441,-0.000779,1.335912,,,,,,,,,,,,,,,,
3.16,drone3,raw,0.980503,0.599244,1.320157,,,,,,,,,,,,,,,,
3.16,drone1,raw,0.98051,-0.600755,1.319621,,,,,,,,,,,,,,,,
3.16,drone2,raw,0.979948,-0.00076,1.326386,,,,,,,,,,,,,,,,
3.18,drone2,raw,0.97944,-0.000741,1.316209,,,,,,,,,,,,,,,,
3.18,drone3,raw,0.979997,0.599263,1.309969,,,,,,,,,,,,,,,,
3.18,drone1,raw,0.980004,-0.600736,1.309449,,,,,,,,,,,,,,,,
3.2,drone3,raw,0.97949,0.599282,1.299288,,,,,,,,,,,,,,,,
3.2,drone1,raw,0.979498,-0.600717,1.298785,,,,,,,,,,,,,,,,
3.2,drone2,raw,0.978932,-0.000722,1.305539,,,,,,,,,,,,,,,,
3.22,drone3,raw,0.978996,0.599302,1.288288,,,,,,,,,,,,,,,,
3.22,drone1,raw,0.979004,-0.600697,1.287801,,,,,,,,,,,,,,,,
3.22,drone2,raw,0.978436,-0.000702,1.294549,,,,,,,,,,,,,,,,
3.24,drone3,raw,0.978525,0.599322,1.277149,,,,,,,,,,,,,,,,
3.24,drone1,raw,0.978533,-0.600677,1.27668,,,,,,,,,,,,,,,,
3.24,drone2,raw,0.977964,-0.000682,1.283421,,,,,,,,,,,,,,,,
3.26,drone2,raw,0.977524,-0.000662,1.272339,,,,,,,,,,,,,,,,
3.26,drone3,raw,0.978087,0.599342,1.266057,,,,,,,,,,,,,,,,
3.26,drone1,raw,0.978095,-0.600657,1.265605,,,,,,,,,,,,,,,,
3.28,drone3,raw,0.977688,0.599363,1.255194,,,,,,,,,,,,,,,,
3.28,drone2,raw,0.977124,-0.000641,1.261488,,,,,,,,,,,,,,,,
3.28,drone1,raw,0.977696,-0.600636,1.25476,,,,,,,,,,,,,,,,
3.3,drone3,raw,0.977335,0.599384,1.244738,,,,,,,,,,,,,,,,
3.3,drone2,raw,0.976769,-0.00062,1.251043,,,,,,,,,,,,,,,,
3.3,drone1,raw,0.977343,-0.600615,1.244322,,,,,,,,,,,,,,,,
3.32,drone3,raw,0.977031,0.599406,1.234852,,,,,,,,,,,,,,,,
3.32,drone1,raw,0.977039,-0.600593,1.234455,,,,,,,,,,,,,,,,
3.32,drone2,raw,0.976464,-0.000598,1.241168,,,,,,,,,,,,,,,,
3.34,drone1,raw,0.976787,-0.600572,1.225304,,,,,,,,,,,,,,,,
3.34,drone2,raw,0.976213,-0.000577,1.232009,,,,,,,,,,,,,,,,
3.34,drone3,raw,0.97678,0.599427,1.225683,,,,,,,,,,,,,,,,
3.36,drone3,raw,0.976584,0.599449,1.217354,,,,,,,,,,,,,,,,
3.36,drone1,raw,0.976591,-0.60055,1.216994,,,,,,,,,,,,,,,,
3.36,drone2,raw,0.976016,-0.000554,1.223692,,,,,,,,,,,,,,,,
3.38,drone3,raw,0.976445,0.599472,1.209965,,,,,,,,,,,,,,,,
3.38,drone1,raw,0.976452,-0.600527,1.209624,,,,,,,,,,,,,,,,
3.38,drone2,raw,0.975877,-0.000532,1.216314,,,,,,,,,,,,,,,,
3.4,drone3,raw,0.976365,0.599494,1.203584,,,,,,,,,,,,,,,,
3.4,drone1,raw,0.976372,-0.600505,1.203263,,,,,,,,,,,,,,,,
3.4,drone2,raw,0.975797,-0.000509,1.209944,,,,,,,,,,,,,,,,
3.42,drone3,raw,0.976347,0.599517,1.198251,,,,,,,,,,,,,,,,
3.42,drone1,raw,0.976354,-0.600482,1.197949,,,,,,,,,,,,,,,,
3.42,drone2,raw,0.975779,-0.000486,1.204622,,,,,,,,,,,,,,,,
3.44,drone3,raw,0.976391,0.59954,1.193973,,,,,,,,,,,,,,,,
3.44,drone2,raw,0.975824,-0.000463,1.200356,,,,,,,,,,,,,,,,
3.44,drone1,raw,0.976398,-0.600459,1.193691,,,,,,,,,,,,,,,,
3.46,drone3,raw,0.976501,0.599564,1.190727,,,,,,,,,,,,,,,,
3.46,drone1,raw,0.976508,-0.600435,1.190464,,,,,,,,,,,,,,,,
3.46,drone2,raw,0.975934,-0.000439,1.197121,,,,,,,,,,,,,,,,
3.48,drone3,raw,0.976677,0.599588,1.188458,,,,,,,,,,,,,,,,
3.48,drone1,raw,0.976683,-0.600411,1.188216,,,,,,,,,,,,,,,,
3.48,drone2,raw,0.976111,-0.000415,1.194863,,,,,,,,,,,,,,,,
3.5,drone3,raw,0.976918,0.599612,1.187087,,,,,,,,,,,,,,,,
3.5,drone1,raw,0.976925,-0.600387,1.186866,,,,,,,,,,,,,,,,
3.5,drone2,raw,0.976354,-0.000391,1.193504,,,,,,,,,,,,,,,,
3.52,drone3,raw,0.977225,0.599636,1.18651,,,,,,,,,,,,,,,,
3.52,drone1,raw,0.977232,-0.600363,1.18631,,,,,,,,,,,,,,,,
3.52,drone2,raw,0.976662,-0.000366,1.192939,,,,,,,,,,,,,,,,
3.54,drone1,raw,0.9776,-0.600338,1.186424,,,,,,,,,,,,,,,,
3.54,drone2,raw,0.977032,-0.000341,1.193044,,,,,,,,,,,,,,,,
3.54,drone3,raw,0.977594,0.599661,1.186604,,,,,,,,,,,,,,,,
3.56,drone3,raw,0.978018,0.599687,1.187229,,,,,,,,,,,,,,,,
3.56,drone2,raw,0.977459,-0.000316,1.193681,,,,,,,,,,,,,,,,
3.56,drone1,raw,0.978024,-0.600313,1.187071,,,,,,,,,,,,,,,,
3.58,drone3,raw,0.978491,0.599712,1.188236,,,,,,,,,,,,,,,,
3.58,drone1,raw,0.978497,-0.600287,1.1881,,,,,,,,,,,,,,,,
3.58,drone2,raw,0.977934,-0.00029,1.194701,,,,,,,,,,,,,,,,
3.6,drone3,raw,0.979003,0.599738,1.189472,,,,,,,,,,,,,,,,
3.6,drone1,raw,0.979008,-0.600261,1.189357,,,,,,,,,,,,,,,,
3.6,drone2,raw,0.978448,-0.000264,1.195948,,,,,,,,,,,,,,,,
3.62,drone3,raw,0.979541,0.599764,1.19078,,,,,,,,,,,,,,,,
3.62,drone2,raw,0.978989,-0.000238,1.197269,,,,,,,,,,,,,,,,
3.62,drone1,raw,0.979546,-0.600235,1.190687,,,,,,,,,,,,,,,,
3.64,drone3,raw,0.980091,0.599791,1.19201,,,,,,,,,,,,,,,,
3.64,drone2,raw,0.979542,-0.000212,1.198511,,,,,,,,,,,,,,,,
3.64,drone1,raw,0.980097,-0.600208,1.19194,,,,,,,,,,,,,,,,
3.66,drone3,raw,0.98064,0.599817,1.193018,,,,,,,,,,,,,,,,
3.66,drone1,raw,0.980645,-0.600182,1.19297,,,,,,,,,,,,,,,,
3.66,drone2,raw,0.980093,-0.000185,1.199531,,,,,,,,,,,,,,,,
3.68,drone3,raw,0.981171,0.599844,1.193672,,,,,,,,,,,,,,,,
3.68,drone1,raw,0.981176,-0.600155,1.193647,,,,,,,,,,,,,,,,
3.68,drone2,raw,0.980627,-0.000158,1.200197,,,,,,,,,,,,,,,,
3.7,drone3,raw,0.98167,0.599871,1.193855,,,,,,,,,,,,,,,,
3.7,drone1,raw,0.981675,-0.600128,1.193852,,,,,,,,,,,,,,,,
3.7,drone2,raw,0.981128,-0.000131,1.200392,,,,,,,,,,,,,,,,
3.72,drone3,raw,0.982122,0.599899,1.193466,,,,,,,,,,,,,,,,
3.72,drone1,raw,0.982127,-0.600101,1.193486,,,,,,,,,,,,,,,,
3.72,drone2,raw,0.981583,-0.000103,1.200015,,,,,,,,,,,,,,,,
3.74,drone3,raw,0.982516,0.599926,1.192423,,,,,,,,,,,,,,,,
3.74,drone2,raw,0.981979,-0.000075,1.198985,,,,,,,,,,,,,,,,
3.74,drone1,raw,0.982521,-0.600073,1.192466,,,,,,,,,,,,,,,,
3.76,drone3,raw,0.982841,0.599954,1.190665,,,,,,,,,,,,,,,,
3.76,drone1,raw,0.982846,-0.600045,1.190731,,,,,,,,,,,,,,,,
3.76,drone2,raw,0.982305,-0.000048,1.197239,,,,,,,,,,,,,,,,
3.78,drone3,raw,0.983089,0.599982,1.18815,,,,,,,,,,,,,,,,
3.78,drone1,raw,0.983095,-0.600017,1.18824,,,,,,,,,,,,,,,,
3.78,drone2,raw,0.982555,-0.00002,1.194737,,,,,,,,,,,,,,,,
3.8,drone3,raw,0.983256,0.60001,1.184859,,,,,,,,,,,,,,,,
3.8,drone1,raw,0.983261,-0.599989,1.184973,,,,,,,,,,,,,,,,
3.8,drone2,raw,0.982722,0.000009,1.191459,,,,,,,,,,,,,,,,
3.82,drone3,raw,0.983339,0.600038,1.180793,,,,,,,,,,,,,,,,
3.82,drone2,raw,0.982806,0.000037,1.187405,,,,,,,,,,,,,,,,
3.82,drone1,raw,0.983344,-0.599961,1.18093,,,,,,,,,,,,,,,,
3.84,drone3,raw,0.983339,0.600067,1.175974,,,,,,,,,,,,,,,,
3.84,drone1,raw,0.983344,-0.599932,1.176135,,,,,,,,,,,,,,,,
3.84,drone2,raw,0.982807,0.000066,1.182598,,,,,,,,,,,,,,,,
3.86,drone3,raw,0.983262,0.600096,1.170441,,,,,,,,,,,,,,,,
3.86,drone1,raw,0.983267,-0.599903,1.170626,,,,,,,,,,,,,,,,
3.86,drone2,raw,0.982729,0.000096,1.177078,,,,,,,,,,,,,,,,
3.88,drone3,raw,0.983113,0.600126,1.164256,,,,,,,,,,,,,,,,
3.88,drone1,raw,0.983119,-0.599873,1.164465,,,,,,,,,,,,,,,,
3.88,drone2,raw,0.982581,0.000125,1.170905,,,,,,,,,,,,,,,,
3.9,drone3,raw,0.982904,0.600155,1.157493,,,,,,,,,,,,,,,,
3.9,drone2,raw,0.982371,0.000155,1.164155,,,,,,,,,,,,,,,,
3.9,drone1,raw,0.982909,-0.599844,1.157727,,,,,,,,,,,,,,,,
3.92,drone3,raw,0.982646,0.600185,1.150243,,,,,,,,,,,,,,,,
3.92,drone1,raw,0.982651,-0.599814,1.150502,,,,,,,,,,,,,,,,
3.92,drone2,raw,0.982112,0.000185,1.156918,,,,,,,,,,,,,,,,
3.94,drone3,raw,0.982353,0.600215,1.14261,,,,,,,,,,,,,,,,
3.94,drone2,raw,0.981819,0.000215,1.149298,,,,,,,,,,,,,,,,
3.94,drone1,raw,0.982358,-0.599784,1.142894,,,,,,,,,,,,,,,,
3.96,drone1,raw,0.982045,-0.599753,1.135016,,,,,,,,,,,,,,,,
3.96,drone2,raw,0.981505,0.000246,1.141408,,,,,,,,,,,,,,,,
3.96,drone3,raw,0.98204,0.600246,1.134708,,,,,,,,,,,,,,,,
3.98,drone3,raw,0.981723,0.600276,1.126656,,,,,,,,,,,,,,,,
3.98,drone2,raw,0.981186,0.000276,1.133369,,,,,,,,,,,,,,,,
3.98,drone1,raw,0.981728,-0.599723,1.126989,,,,,,,,,,,,,,,,
4,drone1,raw,0.981421,-0.599692,1.118938,,,,,,,,,,,,,,,,
4,drone3,raw,0.981416,0.600307,1.118579,,,,,,,,,,,,,,,,
4,drone2,raw,0.980878,0.000307,1.125305,,,,,,,,,,,,,,,,
4.02,drone2,raw,0.980596,0.000338,1.117343,,,,,,,,,,,,,,,,
4.02,drone3,raw,0.981134,0.600338,1.110604,,,,,,,,,,,,,,,,
4.02,drone1,raw,0.981139,-0.599661,1.110988,,,,,,,,,,,,,,,,
4.04,drone1,raw,0.980895,-0.59963,1.103263,,,,,,,,,,,,,,,,
4.04,drone3,raw,0.98089,0.600369,1.102854,,,,,,,,,,,,,,,,
4.04,drone2,raw,0.980351,0.000369,1.109606,,,,,,,,,,,,,,,,
4.06,drone1,raw,0.980699,-0.599599,1.095881,,,,,,,,,,,,,,,,
4.06,drone2,raw,0.980155,0.0004,1.102211,,,,,,,,,,,,,,,,
4.06,drone3,raw,0.980694,0.6004,1.095447,,,,,,,,,,,,,,,,
4.08,drone1,raw,0.980561,-0.599568,1.088951,,,,,,,,,,,,,,,,
4.08,drone3,raw,0.980556,0.600431,1.088491,,,,,,,,,,,,,,,,
4.08,drone2,raw,0.980017,0.000432,1.095269,,,,,,,,,,,,,,,,
4.1,drone2,raw,0.979941,0.000463,1.088874,,,,,,,,,,,,,,,,
4.1,drone3,raw,0.980481,0.600462,1.082084,,,,,,,,,,,,,,,,
4.1,drone1,raw,0.980485,-0.599537,1.082569,,,,,,,,,,,,,,,,
4.12,drone1,raw,0.980477,-0.599506,1.076818,,,,,,,,,,,,,,,,
4.12,drone3,raw,0.980472,0.600493,1.076307,,,,,,,,,,,,,,,,
4.12,drone2,raw,0.979933,0.000494,1.083111,,,,,,,,,,,,,,,,
4.14,drone1,raw,0.980535,-0.599474,1.071762,,,,,,,,,,,,,,,,
4.14,drone3,raw,0.980531,0.600525,1.071226,,,,,,,,,,,,,,,,
4.14,drone2,raw,0.979992,0.000526,1.078043,,,,,,,,,,,,,,,,
4.16,drone1,raw,0.98066,-0.599443,1.067447,,,,,,,,,,,,,,,,
4.16,drone3,raw,0.980655,0.600556,1.066886,,,,,,,,,,,,,,,,
4.16,drone2,raw,0.980118,0.000557,1.073716,,,,,,,,,,,,,,,,
4.18,drone3,raw,0.980843,0.600588,1.063313,,,,,,,,,,,,,,,,
4.18,drone1,raw,0.980848,-0.599411,1.0639,,,,,,,,,,,,,,,,
4.18,drone2,raw,0.980307,0.000589,1.070156,,,,,,,,,,,,,,,,
4.2,drone1,raw,0.981093,-0.59938,1.061124,,,,,,,,,,,,,,,,
4.2,drone2,raw,0.980554,0.000621,1.067367,,,,,,,,,,,,,,,,
4.2,drone3,raw,0.981088,0.600619,1.060512,,,,,,,,,,,,,,,,
4.22,drone1,raw,0.981391,-0.599348,1.059103,,,,,,,,,,,,,,,,
4.22,drone3,raw,0.981386,0.600651,1.058466,,,,,,,,,,,,,,,,
4.22,drone2,raw,0.980853,0.000653,1.065334,,,,,,,,,,,,,,,,
4.24,drone1,raw,0.981734,-0.599316,1.057802,,,,,,,,,,,,,,,,
4.24,drone3,raw,0.981729,0.600683,1.057138,,,,,,,,,,,,,,,,
4.24,drone2,raw,0.981198,0.000685,1.06402,,,,,,,,,,,,,,,,
4.26,drone1,raw,0.982115,-0.599284,1.057164,,,,,,,,,,,,,,,,
4.26,drone3,raw,0.98211,0.600715,1.056475,,,,,,,,,,,,,,,,
4.26,drone2,raw,0.981581,0.000717,1.06337,,,,,,,,,,,,,,,,
4.28,drone2,raw,0.981996,0.000749,1.063312,,,,,,,,,,,,,,,,
4.28,drone3,raw,0.982522,0.600747,1.056404,,,,,,,,,,,,,,,,
4.28,drone1,raw,0.982528,-0.599252,1.057119,,,,,,,,,,,,,,,,
4.3,drone3,raw,0.982958,0.600778,1.056839,,,,,,,,,,,,,,,,
4.3,drone2,raw,0.982434,0.000781,1.06376,,,,,,,,,,,,,,,,
4.3,drone1,raw,0.982964,-0.59922,1.057405,,,,,,,,,,,,,,,,
4.32,drone1,raw,0.983417,-0.599189,1.058283,,,,,,,,,,,,,,,,
4.32,drone2,raw,0.98289,0.000813,1.064617,,,,,,,,,,,,,,,,
4.32,drone3,raw,0.983411,0.60081,1.057516,,,,,,,,,,,,,,,,
4.34,drone1,raw,0.983881,-0.599157,1.059464,,,,,,,,,,,,,,,,
4.34,drone3,raw,0.983874,0.600842,1.058671,,,,,,,,,,,,,,,,
4.34,drone2,raw,0.983356,0.000845,1.065778,,,,,,,,,,,,,,,,
4.36,drone1,raw,0.984349,-0.599125,1.060838,,,,,,,,,,,,,,,,
4.36,drone3,raw,0.984342,0.600874,1.06002,,,,,,,,,,,,,,,,
4.36,drone2,raw,0.983827,0.000877,1.067132,,,,,,,,,,,,,,,,
4.38,drone2,raw,0.984295,0.000908,1.068568,,,,,,,,,,,,,,,,
